Dst Port,Pkt Size Avg,Pkt Len Mean,Flow Duration,Flow IAT Max,Bwd Pkts/s,Bwd Header Len,Fwd Header Len,Init Fwd Win Byts,Fwd Seg Size Min,Label
80,0.0,0.0,11,11.0,0.0,0,40,2051,20,Brute Force -Web
80,0.0,0.0,34418,34418.0,0.0,0,64,225,32,DoS attacks-Hulk
52597,0.0,0.0,34,34.0,29411.76471,20,20,180,20,Infilteration
3071,0.0,0.0,260,260.0,3846.153846,20,24,1024,24,Infilteration
80,680.1428571429,634.8,62043277,62001057.0,0.1450600361,192,112,8192,20,Benign
50300,0.0,0.0,382,382.0,2617.801047,20,24,1024,24,Infilteration
53,88.5,70.8,81074,59324.0,24.668821077,16,16,-1,8,Benign
80,32.00027309,32.0,119813699,572029.0,0.0,0,937432,-1,8,DDOS attack-LOIC-UDP
80,126.25,112.2222222222,5008531,4940140.0,0.7986373649,92,92,8192,20,Brute Force -Web
80,0.0,0.0,16748,16748.0,0.0,0,64,225,32,DoS attacks-Hulk
3389,0.0,0.0,21044289,12000000.0,0.190075322,92,24,1024,24,Infilteration
80,126.25,112.2222222222,5002371,4937705.0,0.5997156149,72,112,8192,20,Brute Force -Web
443,883.2790698,879.1898148,64425557,57900000.0,2.157528883,2792,1532,8192,20,Benign
80,166.375,147.8888888889,5005982,5004826.0,0.7990440237,136,136,26883,32,DoS attacks-GoldenEye
80,172.7142857,151.125,50774,41731.0,78.7804782,92,72,65535,20,DDOS attack-HOIC
22,104.0227272727,101.7111111111,354423,107827.0,62.0727210142,712,712,26883,32,SSH-Bruteforce
51118,7.75,6.2,681,654.0,1468.428781,20,60,1516,20,Benign
80,165.75,147.3333333333,6962087,6937698.0,0.4309052731,104,168,26883,32,DoS attacks-GoldenEye
445,0.0,0.0,148771,148668.0,6.721740124,32,72,8192,20,Infilteration
56994,0.0,0.0,1,1.0,0.0,0,40,118,20,Benign
443,0.0,0.0,27,27.0,37037.037037037,20,20,254,20,Benign
8080,65.0,56.875,10670,9682.0,374.8828491,92,72,8192,20,Bot
443,41.0,30.75,823,809.0,0.0,0,60,257,20,Benign
53,72.5,48.33333333,1430,1430.0,699.3006993,8,8,-1,8,Benign
80,41.23333333,39.90322581,116002328,10000000.0,0.120687233,424,332,8192,20,Benign
80,67.26470588,65.34285714,115803654,10000000.0,0.138164898,464,372,8192,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
47556,163.0,144.8888889,4342413,4227763.0,0.690860128,104,168,237,32,Benign
33796,21.3333333333,16.0,1145,1080.0,0.0,0,96,244,32,Benign
53,66.5,44.33333333,398,398.0,2512.562814,8,8,-1,8,Benign
21952,0.0,0.0,86109181,86109181.0,0.0,0,40,62558,20,Benign
43062,160.5,142.6666667,4359872,4215431.0,0.688093595,104,168,219,32,Benign
24901,0.0,0.0,86385804,86400000.0,0.0,0,40,62561,20,Benign
80,0.0,0.0,1459,1459.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,126.25,112.2222222222,5005773,4937734.0,0.5993080389,72,112,8192,20,Brute Force -Web
445,0.0,0.0,160405,160324.0,6.2342196316,32,72,8192,20,Benign
59474,181.1428571,158.5,1568,969.0,1275.510204,40,124,65535,20,Benign
80,0.0,0.0,1479887,1479887.0,0.0,0,64,226,32,DoS attacks-GoldenEye
53,71.0,47.33333333,322,322.0,3105.590062,8,8,-1,8,Benign
443,242.8333333333,224.1538461538,95972,25882.0,62.5182344851,132,132,8192,20,Benign
22,104.3863636364,102.0666666667,359573,94372.0,61.1836817559,712,712,26883,32,SSH-Bruteforce
500,583.3333333333,500.0,89479511,41990269.0,0.0,0,48,-1,8,Brute Force -Web
80,0.0,0.0,78,78.0,0.0,0,40,2053,20,Brute Force -XSS
80,0.0,0.0,3239461,2176161.0,0.0,0,120,26883,40,DoS attacks-Slowloris
54377,182.2857143,159.5,11483,10900.0,174.1705129,40,124,65535,20,Benign
80,176.5,156.8888888889,5025621,5000836.0,0.7959215389,136,136,26883,32,DoS attacks-GoldenEye
22,105.1136363636,102.7777777778,358764,77388.0,61.3216487719,712,712,26883,32,SSH-Bruteforce
80,0.0,0.0,124,124.0,0.0,0,40,2047,20,Brute Force -Web
80,32.0002531,32.0,119595872,611745.0,0.0,0,1011448,-1,8,DDOS attack-LOIC-UDP
53,84.0,56.0,885,885.0,1129.9435028249,8,8,-1,8,Benign
443,91.1544715447,90.4193548387,119962490,58119885.0,0.5918516696,1420,1040,648,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
3389,180.8666667,169.5625,1495424,953180.0,4.680946675,148,168,8192,20,Benign
53,109.5,73.0,1396,1396.0,716.3323782,8,8,-1,8,Benign
443,0.0,0.0,115,115.0,0.0,0,40,258,20,Benign
53,78.0,52.0,19609,19609.0,50.9969911775,8,8,-1,8,Benign
80,0.0,0.0,1386882,1386882.0,0.0,0,64,226,32,DoS attacks-GoldenEye
53,91.5,61.0,1167,1167.0,856.8980291,8,8,-1,8,Infilteration
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
3389,181.2666667,169.9375,1676701,953113.0,4.174864809,152,172,8192,20,Benign
80,32.00023195,32.0,119864218,673314.0,0.0,0,1103688,-1,8,DDOS attack-LOIC-UDP
80,171.5714286,150.125,7055,6330.0,566.9737775,92,72,65535,20,DDOS attack-HOIC
53,78.5,52.33333333,317,317.0,3154.574132,8,8,-1,8,Infilteration
443,0.0,0.0,177,177.0,0.0,0,40,257,20,Benign
53,109.5,73.0,2468,2468.0,405.1863857374,8,8,-1,8,Benign
3389,144.0454545,137.7826087,3930377,953164.0,2.035428154,172,292,8192,20,Benign
80,145.0,128.8888888889,11798513,6793614.0,0.3390257738,136,136,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,2017,2017.0,0.0,0,40,32738,20,DDOS attack-HOIC
8080,0.0,0.0,484,484.0,0.0,0,40,2052,20,Bot
8080,2.632653061,2.58,33509,21205.0,1402.608254,952,52,8192,20,Bot
34976,161.75,143.7777778,4050067,3952874.0,0.740728487,104,168,219,32,Benign
80,0.0,0.0,1930345,1930345.0,0.0,0,64,226,32,DoS attacks-GoldenEye
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
53,71.0,47.3333333333,458,458.0,2183.4061135371,8,8,-1,8,Benign
37816,162.25,144.2222222,4315117,4210280.0,0.69523028,104,168,237,32,Benign
80,295.5,262.6666666667,5010963,5004845.0,0.7982497576,92,92,8192,20,SQL Injection
80,0.0,0.0,5349647,5349293.0,0.1869282216,32,72,8192,20,Brute Force -Web
80,32.00039501,32.0,119495963,828134.0,0.0,0,648080,-1,8,DDOS attack-LOIC-UDP
443,41.0,30.75,215,196.0,0.0,0,60,255,20,Benign
80,32.00027722,32.0,119990701,739337.0,0.0,0,923464,-1,8,DDOS attack-LOIC-UDP
80,0.0,0.0,998,998.0,0.0,0,40,32738,20,DDOS attack-HOIC
53,109.5,73.0,1037,1037.0,964.3201542912,8,8,-1,8,Benign
3389,137.9130434783,132.1666666667,4220606,953243.0,2.1323952058,192,292,8192,20,Benign
443,41.0,30.75,338,315.0,0.0,0,60,258,20,Benign
53,116.0,77.33333333,630,630.0,1587.301587,8,8,-1,8,Benign
7002,0.0,0.0,1,1.0,1000000.0,20,24,1024,24,Infilteration
50189,168.8571429,147.75,1215,531.0,1646.090535,40,124,65535,20,Benign
80,801.319218241,798.7175324675,57174226,1019492.0,1.8190014501,2092,4072,8192,20,Brute Force -XSS
3389,181.2666666667,169.9375,2344433,953386.0,2.9857965657,152,172,8192,20,Benign
49572,0.0,0.0,30,30.0,0.0,0,40,256,20,Benign
3389,181.6666666667,170.3125,2041709,953189.0,3.4285003397,152,172,8192,20,Benign
3389,180.6,169.3125,1693377,953113.0,4.133751669,152,172,8192,20,Benign
80,168.125,149.4444444444,5006157,4998590.0,0.7990160916,136,136,26883,32,DoS attacks-GoldenEye
445,0.0,0.0,19,19.0,52631.57895,20,32,8192,32,Benign
55098,164.375,146.1111111,5464198,5400325.0,0.549028421,104,168,219,32,Benign
80,496.0038910506,494.0813953488,56438991,1100930.0,1.8426977194,2092,3072,8192,20,Brute Force -Web
443,41.0,30.75,220,202.0,0.0,0,60,254,20,Benign
53,119.5,79.66666667,99491,99491.0,10.05116041,8,8,-1,8,Benign
3389,178.15,169.6666667,2390143,581061.0,4.183850088,236,212,8192,20,Infilteration
80,129.625,115.2222222222,191945,181287.0,15.629477194,104,168,26883,32,DoS attacks-GoldenEye
80,299.4444444,269.5,24040,11612.0,207.9866889,112,92,8192,20,Benign
52539,31.0,20.6666666667,0,0.0,0.0,0,40,110,20,Benign
80,0.0,0.0,16922,16922.0,0.0,0,40,32738,20,DDOS attack-HOIC
8080,0.0,0.0,582,582.0,0.0,0,40,2052,20,Bot
34228,157.5,140.0,4468263,4342988.0,0.67140184,104,168,237,32,Benign
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
80,8.0,5.3333333333,4,4.0,250000.0,32,32,211,32,DoS attacks-Slowloris
1056,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Infilteration
80,0.0,0.0,22456,22456.0,0.0,0,64,225,32,DoS attacks-Hulk
80,178.5,158.6666666667,11985916,6981028.0,0.3337250153,136,136,26883,32,DoS attacks-GoldenEye
80,8.0,5.3333333333,3,3.0,333333.333333333,32,32,211,32,DoS attacks-Slowloris
80,136.75,121.5555555556,5007471,4952840.0,0.7988064234,92,92,8192,20,SQL Injection
80,0.0,0.0,11807,11807.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,0.0,0.0,29280,29280.0,0.0,0,64,225,32,DoS attacks-Hulk
80,41.0,36.4444444444,6438066,6376108.0,0.6213045968,92,92,8192,20,Benign
52317,0.0,0.0,86308497,86300000.0,0.0,0,40,62559,20,Benign
53,80.5,53.66666667,937,937.0,1067.235859,8,8,-1,8,Infilteration
80,8.0,5.3333333333,3,3.0,333333.333333333,32,32,211,32,DoS attacks-Slowloris
80,32.00026018,32.0,119941307,594946.0,0.0,0,983944,-1,8,DDOS attack-LOIC-UDP
80,148.8235294118,140.5555555556,107134207,53247525.0,0.0280022608,100,456,26883,32,DoS attacks-Slowloris
80,183.375,163.0,5100890,4999094.0,0.7841768789,136,136,26883,32,DoS attacks-GoldenEye
53,78.5,52.33333333,876,876.0,1141.552511,8,8,-1,8,Benign
80,126.25,112.2222222222,5004480,4939557.0,0.5994628813,72,112,8192,20,Brute Force -Web
3389,151.9047619048,145.0,3947951,955816.0,2.0263676018,172,272,8192,20,Benign
49921,0.0,0.0,48,48.0,20833.33333,20,20,180,20,Benign
1071,0.0,0.0,235,235.0,4255.319149,20,24,1024,24,Infilteration
445,0.0,0.0,265706,265595.0,3.763558218,32,72,8192,20,Benign
80,92.71428571,81.125,922,333.0,4338.394794,92,72,8192,20,Benign
3389,181.9333333333,170.5625,1605864,953252.0,4.3590241764,152,172,8192,20,Benign
53,76.0,60.8,29930,18402.0,66.8225860341,16,16,-1,8,Benign
80,0.0,0.0,3041181,2013831.0,0.0,0,120,26883,40,DoS attacks-Slowloris
53,77.5,62.0,117200,81092.0,17.06484642,16,16,-1,8,Benign
80,0.0,0.0,15187,15187.0,0.0,0,40,32738,20,DDOS attack-HOIC
54882,174.8571429,153.0,6341,5713.0,315.4076644,40,124,65535,20,Benign
80,32.00025361,32.0,119646622,637605.0,0.0,0,1009416,-1,8,DDOS attack-LOIC-UDP
443,231.125,221.88,30122906,10000602.0,0.431565268,268,232,8192,20,Benign
0,0.0,0.0,112637739,56318912.0,0.0,0,0,-1,0,Benign
53,96.0,64.0,881,881.0,1135.07378,8,8,-1,8,Benign
80,140.5555555556,133.1578947368,108350143,53247802.0,0.0276880115,100,496,26883,32,DoS attacks-Slowloris
80,176.625,157.0,11969498,6964968.0,0.3341827702,136,136,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,2641,2641.0,0.0,0,64,225,32,DoS attacks-Hulk
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
22,104.3863636364,102.0666666667,372672,118939.0,59.0331444273,712,712,26883,32,SSH-Bruteforce
445,78.8333333333,72.7692307692,755841,151478.0,6.6151478949,112,152,8192,20,Benign
27961,0.0,0.0,86046410,86000000.0,0.0,0,40,62562,20,Benign
80,151.75,134.8888888889,5315962,5004312.0,0.7524508264,136,136,26883,32,DoS attacks-GoldenEye
3389,137.9565217391,132.2083333333,4185154,953107.0,2.1504585016,192,292,8192,20,Benign
55660,162.375,144.3333333,3824041,3754265.0,0.784510417,104,168,219,32,Benign
3389,181.2666666667,169.9375,1187732,953179.0,5.8935854216,152,172,8192,20,Benign
80,0.0,0.0,6719,6719.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,32.00021407,32.0,119588636,618697.0,0.0,0,1195864,-1,8,DDOS attack-LOIC-UDP
80,173.875,154.5555555556,5007100,5000971.0,0.7988656108,136,136,26883,32,DoS attacks-GoldenEye
80,32.00028767,32.0,119660126,635652.0,0.0,0,889912,-1,8,DDOS attack-LOIC-UDP
80,55.8571428571,48.875,840,256.0,4761.9047619048,92,72,8192,20,Benign
80,0.0,0.0,16060584,16060584.0,0.0,0,64,226,32,DoS attacks-GoldenEye
53,161.5,107.6666667,274,274.0,3649.635036,8,8,-1,8,Benign
51222,171.8571429,150.375,33610,33066.0,59.50609938,40,124,65535,20,Benign
443,151.5789473684,144.0,11069486,9949125.0,1.084061175,252,152,8192,20,Benign
53,120.0,80.0,11424,11424.0,87.53501401,8,8,-1,8,Benign
53,87.0,58.0,11158,11158.0,89.62179602,8,8,-1,8,Benign
53,60.5,40.33333333,268,268.0,3731.343284,8,8,-1,8,Benign
3389,145.0,138.6956521739,4097001,937477.0,1.9526478026,172,292,8192,20,Benign
80,92.7142857143,81.125,734,233.0,5449.591280654,92,72,8192,20,Benign
8838,0.0,0.0,86002622,86002622.0,0.0,0,40,62562,20,Benign
80,496.0194552529,494.0968992248,56637264,1113660.0,1.8362468922,2092,3072,8192,20,Brute Force -Web
80,802.4690553746,799.8636363636,57518790,1020570.0,1.808104795,2092,4072,8192,20,Brute Force -XSS
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
80,169.0,147.875,13732,12672.0,291.2904165,92,72,65535,20,DDOS attack-HOIC
80,0.0,0.0,2155,2155.0,0.0,0,64,225,32,DoS attacks-Hulk
52055,180.1428571,157.625,1273,699.0,1571.091909,40,124,65535,20,Benign
80,0.0,0.0,69,69.0,0.0,0,40,278,20,Benign
40348,168.625,149.8888889,4453290,4398225.0,0.67365925,104,168,219,32,Benign
80,0.0,0.0,134,134.0,0.0,0,40,2053,20,Brute Force -XSS
3389,25.72767857,25.61333333,119799905,1932966.0,0.926544975,2220,2260,63677,20,Infilteration
3389,144.0454545455,137.7826086957,4025363,958771.0,2.235823204,192,272,8192,20,Benign
80,41.0,36.44444444,5989282,5927541.0,0.667859687,92,92,8192,20,Benign
8080,65.0,56.875,9934,9079.0,402.6575398,92,72,8192,20,Bot
80,0.0,0.0,928,928.0,0.0,0,40,2047,20,Brute Force -Web
53,102.25,81.8,89456,88256.0,22.35736004,16,16,-1,8,Benign
53,104.0,69.3333333333,797,797.0,1254.7051442911,8,8,-1,8,Benign
53,74.25,59.4,32251,25997.0,62.01358097,16,16,-1,8,Benign
80,0.0,0.0,9270078,9270078.0,0.0,0,64,221,32,DoS attacks-GoldenEye
80,6.0,4.8,105167881,105167879.0,0.0190172131,64,64,211,32,DoS attacks-Slowloris
50336,0.0,0.0,151,151.0,0.0,0,52,257,20,Benign
80,178.1428571,155.875,6241,5643.0,640.922929,92,72,65535,20,DDOS attack-HOIC
21,0.0,0.0,18,18.0,55555.5555555556,20,40,26883,40,FTP-BruteForce
80,170.75,151.7777777778,11146408,6140923.0,0.3588600023,136,136,26883,32,DoS attacks-GoldenEye
63013,0.0,0.0,40,40.0,0.0,0,40,258,20,Benign
445,0.0,0.0,154545,154489.0,6.470607266,32,72,8192,20,Benign
443,79.0,67.71428571,60092216,59900000.0,0.033282181,40,80,253,20,Benign
80,176.375,156.7777777778,11746961,6746143.0,0.3405136018,136,136,26883,32,DoS attacks-GoldenEye
445,72.0909090909,66.0833333333,649649,162334.0,7.6964637828,112,132,8192,20,Benign
443,306.6470588235,289.6111111111,5149610,5000349.0,1.747705166,192,172,8192,20,Benign
80,126.25,112.2222222222,5002054,4937642.0,0.5997536212,72,112,8192,20,Brute Force -Web
80,0.0,0.0,3037820,2015924.0,0.0,0,120,26883,40,DoS attacks-Slowloris
80,496.0700389105,494.1472868217,55712920,1168150.0,1.8667124251,2092,3072,8192,20,Brute Force -Web
33063,0.0,0.0,86182882,86182882.0,0.0,0,40,62560,20,Benign
53,119.5,79.6666666667,2013,2013.0,496.7709885743,8,8,-1,8,Benign
53,96.0,64.0,1209,1209.0,827.1298593879,8,8,-1,8,Benign
53,65.0,43.3333333333,240,240.0,4166.6666666667,8,8,-1,8,Benign
34880,159.375,141.6666667,4361006,4204768.0,0.687914669,104,168,237,32,Benign
64173,175.1428571,153.25,1238,680.0,1615.508885,40,124,65535,20,Benign
80,0.0,0.0,362,362.0,0.0,0,40,2047,20,Brute Force -Web
80,808.8695652174,804.9807692308,116833386,10014947.0,1.0955772522,2704,1592,8192,20,Benign
53,130.0,86.6666666667,408,408.0,2450.9803921569,8,8,-1,8,Benign
443,0.0,0.0,1046326,507476.0,2.86717524,60,92,8192,28,Benign
443,196.5652174,188.375,118227046,59000000.0,0.093041316,232,252,8192,20,Benign
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
8080,0.0,0.0,465,465.0,0.0,0,40,2052,20,Bot
80,92.7142857143,81.125,886,231.0,4514.6726862303,92,72,8192,20,Benign
21,0.0,0.0,3,3.0,333333.333333333,20,40,26883,40,FTP-BruteForce
53,179.5,119.6666666667,298,298.0,3355.7046979866,8,8,-1,8,Benign
62999,0.0,0.0,183,183.0,0.0,0,40,259,20,Benign
53,166.5,111.0,1798,1798.0,556.1735261402,8,8,-1,8,Benign
80,0.0,0.0,93,93.0,0.0,0,40,2047,20,Brute Force -Web
443,41.0,30.75,613,599.0,0.0,0,60,255,20,Benign
80,176.375,156.7777777778,11746961,6746143.0,0.3405136018,136,136,26883,32,DoS attacks-GoldenEye
80,177.375,157.6666666667,5022260,5002251.0,0.796454186,136,136,26883,32,DoS attacks-GoldenEye
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
80,0.0,0.0,9260,9260.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,181.875,161.6666666667,6741700,6687845.0,0.4449916193,104,168,26883,32,DoS attacks-GoldenEye
57136,156.0,138.6666667,4134636,4030197.0,0.725577778,104,168,237,32,Benign
80,158.25,140.6666666667,5961166,5004309.0,0.6710096649,136,136,26883,32,DoS attacks-GoldenEye
80,92.7142857143,81.125,1014,325.0,3944.7731755424,92,72,8192,20,Benign
80,169.2857143,148.125,5738,5070.0,697.1070059,92,72,65535,20,DDOS attack-HOIC
445,78.83333333,72.76923077,1418295,283464.0,3.525359675,112,152,8192,20,Benign
53,112.5,75.0,1106,1106.0,904.1591320072,8,8,-1,8,Benign
80,802.4495114007,799.8441558442,56290022,1014268.0,1.8475743356,2092,4072,8192,20,Brute Force -XSS
53,71.0,47.33333333,754,754.0,1326.259947,8,8,-1,8,Infilteration
443,0.0,0.0,140,140.0,0.0,0,40,256,20,Benign
3389,160.5294118,151.6111111,4393446,2390907.0,1.593282357,152,212,8192,20,Benign
3389,151.6111111111,143.6315789474,2550173,953119.0,2.7449118158,152,232,8192,20,Benign
26540,0.0,0.0,123,123.0,0.0,0,40,255,20,Benign
50003,0.0,0.0,73,73.0,13698.6301369863,20,40,0,20,Benign
53,82.0,54.6666666667,368,368.0,2717.3913043478,8,8,-1,8,Benign
55669,0.0,0.0,71,71.0,0.0,0,40,256,20,Benign
80,0.0,0.0,2131293,2131293.0,0.0,0,64,226,32,DoS attacks-GoldenEye
8181,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Benign
53,119.5,79.66666667,1583,1583.0,631.7119394,8,8,-1,8,Infilteration
80,0.0,0.0,3038683,2015947.0,0.0,0,120,26883,40,DoS attacks-Slowloris
80,41.0,36.4444444444,5913582,5861177.0,0.6764089853,92,92,8192,20,Benign
80,0.0,0.0,31,31.0,0.0,0,40,2053,20,SQL Injection
0,0.0,0.0,112635814,56300000.0,0.0,0,0,-1,0,Infilteration
51906,46.5,31.0,3615120,3615120.0,0.0,0,40,63,20,Benign
80,496.0116731518,494.0891472868,56416457,1115456.0,1.8434337342,2092,3072,8192,20,Brute Force -Web
80,0.0,0.0,9003090,9003090.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,0.0,0.0,3023709,2015919.0,0.0,0,120,26883,40,DoS attacks-Slowloris
0,0.0,0.0,1729383,572657.0,0.0,0,0,-1,0,Benign
80,0.0,0.0,13948,13948.0,0.0,0,64,225,32,DoS attacks-Hulk
8080,0.0,0.0,456,456.0,0.0,0,40,2052,20,Bot
443,220.2307692,212.0740741,117769474,59000000.0,0.110385141,272,272,8192,20,Benign
1443,0.0,0.0,265,265.0,3773.5849056604,20,24,1024,24,Benign
544,0.0,0.0,274,274.0,3649.6350364964,20,24,1024,24,Benign
443,185.525,181.0,116170019,10167678.0,0.1807695323,564,392,8192,20,Benign
21,0.0,0.0,18,18.0,55555.5555555556,20,40,26883,40,FTP-BruteForce
80,140.5555555556,133.1578947368,107965770,53247342.0,0.0277865846,100,496,26883,32,DoS attacks-Slowloris
80,0.0,0.0,11296,11296.0,88.52691218,20,20,253,20,Benign
3389,142.5789473684,135.45,2813606,922404.0,3.909573693,228,168,8192,20,Benign
80,330.6666666667,248.0,247,239.0,8097.1659919028,64,32,211,32,DoS attacks-Slowloris
80,0.0,0.0,1947287,1947287.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,270.6,246.0,5061043,4949367.0,0.9879386522,112,112,8192,20,SQL Injection
80,197.5,175.5555555556,9916917,5002287.0,0.4033511625,136,136,26883,32,DoS attacks-GoldenEye
3389,169.3125,159.3529412,1640817,953602.0,4.266167403,152,192,8192,20,Benign
3389,169.5625,159.5882353,3050740,954690.0,2.294525263,152,192,8192,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
3389,181.9333333,170.5625,1661566,953395.0,4.212893138,152,172,8192,20,Benign
80,32.00028069,32.0,119771701,586553.0,0.0,0,912032,-1,8,DDOS attack-LOIC-UDP
3389,198.2352941,187.2222222,2655656,522226.0,3.012438358,184,192,8192,20,Benign
8080,65.0,56.875,8911,8106.0,448.8834025,92,72,8192,20,Bot
50296,0.0,0.0,4969273,4969273.0,0.0,0,40,237,20,Benign
80,126.25,112.2222222222,5009144,4952409.0,0.7985396307,92,92,8192,20,Brute Force -Web
53,71.0,47.33333333,274,274.0,3649.635036,8,8,-1,8,Benign
82,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Benign
53,88.5,70.8,38054,30534.0,52.55689284,16,16,-1,8,Benign
80,32.00028614,32.0,119812877,647051.0,0.0,0,894680,-1,8,DDOS attack-LOIC-UDP
59543,172.8571429,151.25,1397,921.0,1431.639227,40,124,65535,20,Benign
53,112.5,75.0,913,913.0,1095.2902519168,8,8,-1,8,Benign
8080,65.0,56.875,10445,9338.0,382.9583533,92,72,8192,20,Bot
80,0.0,0.0,2008068,2008068.0,0.0,0,64,221,32,DoS attacks-GoldenEye
443,0.0,0.0,121,121.0,0.0,0,40,256,20,Benign
80,0.0,0.0,17033,17033.0,0.0,0,40,32738,20,DDOS attack-HOIC
53,109.5,73.0,2468,2468.0,405.1863857374,8,8,-1,8,Benign
50756,25.33333333,19.0,413,399.0,2421.307506,20,40,176,20,Benign
80,0.0,0.0,1030,1030.0,0.0,0,64,225,32,DoS attacks-Hulk
53,58.0,38.66666667,188,188.0,5319.148936,8,8,-1,8,Benign
80,0.0,0.0,16136732,16136732.0,0.0,0,64,226,32,DoS attacks-GoldenEye
445,78.8333333333,72.7692307692,740334,127325.0,6.7537084613,112,152,8192,20,Benign
443,275.0625,258.8823529412,5182056,4646655.0,1.3508151977,152,204,8192,20,Benign
53,70.25,56.2,41479,30524.0,48.21717013,16,16,-1,8,Benign
3389,180.6,169.3125,1979631,953084.0,3.5360125195,152,172,8192,20,Benign
57196,178.1428571,155.875,1464,900.0,1366.120219,40,124,65535,20,Benign
80,0.0,0.0,3239461,2176161.0,0.0,0,120,26883,40,DoS attacks-Slowloris
53,82.0,65.6,201680,119634.0,9.916699722,16,16,-1,8,Benign
80,0.0,0.0,18337,18337.0,0.0,0,64,225,32,DoS attacks-Hulk
53,139.0,92.66666667,498,498.0,2008.032129,8,8,-1,8,Infilteration
53,93.0,62.0,22538,22538.0,44.3695092732,8,8,-1,8,Benign
80,0.0,0.0,7314,7314.0,0.0,0,64,225,32,DoS attacks-Hulk
53,74.0,49.3333333333,370,370.0,2702.7027027027,8,8,-1,8,Benign
37838,159.375,141.6666667,4534523,4462100.0,0.661591087,104,168,237,32,Benign
34672,160.75,142.8888889,5193227,5125668.0,0.577675499,104,168,237,32,Benign
80,140.5555555556,133.1578947368,106621939,53247864.0,0.0281367984,100,496,26883,32,DoS attacks-Slowloris
22,104.3863636364,102.0666666667,368074,77452.0,59.7705896097,712,712,26883,32,SSH-Bruteforce
57096,0.0,0.0,29,29.0,0.0,0,40,256,20,Benign
80,126.25,112.2222222222,5007572,4953260.0,0.599092734,72,112,8192,20,Brute Force -Web
53559,178.7142857,156.375,1448,786.0,1381.21547,40,124,65535,20,Benign
53,63.5,50.8,20833,20209.0,96.00153602,16,16,-1,8,Infilteration
443,533.7647059,504.1111111,130265,29666.0,76.76659118,208,152,8192,20,Benign
80,6.0,4.8,99999490,99999486.0,0.020000102,64,64,211,32,DoS attacks-Slowloris
53,74.0,49.3333333333,304,304.0,3289.4736842105,8,8,-1,8,Benign
80,41.0,36.44444444,5173418,5111244.0,0.773183222,92,92,8192,20,Benign
49973,0.0,0.0,18,18.0,55555.5555555556,20,20,115,20,Benign
21,0.0,0.0,19,19.0,52631.5789473684,20,40,26883,40,FTP-BruteForce
80,0.0,0.0,15947,15947.0,0.0,0,40,32738,20,DDOS attack-HOIC
445,77.88235294,73.55555556,11489059,4282776.0,0.522235981,200,360,29200,32,Benign
